graphicID,sofFactionName,graphicFile,sofHullName,sofRaceName,description
2592,roguebase,,dd_sentry,rogue,
2593,amarrbase,,act1_t1a,amarr,
2594,gallentebase,,gct1_t1a,gallente,
2595,genericmetal,,ghg01,generic,
2598,genericmetal,,gensilo01,generic,
2599,caldaribase,,cct1_t1a,caldari,
2600,minmatarbase,,mct1_t1a,minmatar,
2603,genericbase,,gda01,generic,
2613,genericbase,,gea01,generic,
2615,genericmetal,,gsa01,generic,
2625,genericbase,,sy01,generic,
2632,bloodraider,,af8_t1,amarr,
2633,caldarinavy,,cf8_t1,caldari,
2634,gallentenavy,,gf8_t1,gallente,
2635,minmatarnavy,,mf8_t1,minmatar,
2636,bloodraider,,ac6_t1,amarr,
2642,minmatarnavy,,mb2_t1,minmatar,
2706,genericmetal,,uaf01_t1,generic,
2707,bloodraider,,uaf01_t1,generic,
2709,kaalakiota,,ci1_t2,caldari,
2710,khanidinnovation,,ai1_t2,amarr,
2711,roden,,gi2_t2,gallente,
2712,duvolle,,gi4_t2,gallente,
2713,thukkermix,,mi2_t2b,minmatar,
2714,corecomplexion,,mi3_t2c,minmatar,
2715,amarrbase,,ai2_t1,amarr,
2716,viziam,,ai2_t2,amarr,
2717,,res:/fisfx/environment/cloudcover/cc_env_argon_01a.red,,,
2718,,res:/fisfx/environment/cloudcover/cc_env_dust_devil_01a.red,,,
2719,,res:/fisfx/environment/cloudcover/cc_env_electricstorm_01a.red,,,
2720,,res:/fisfx/environment/cloudcover/cc_env_ghostworld_01a.red,,,
2721,,res:/fisfx/environment/cloudcover/cc_env_heaven_01a.red,,,
2722,,res:/fisfx/environment/cloudcover/cc_env_hell_01a.red,,,
2723,,res:/fisfx/environment/cloudcover/cc_env_icefield_01a.red,,,
2724,,res:/fisfx/environment/cloudcover/cc_env_krypton_01a.red,,,
2726,,res:/fisfx/environment/cloudcover/cc_env_poison_01a.red,,,
2727,,res:/fisfx/environment/cloudcover/cc_env_radon_01a.red,,,
2729,,res:/fisfx/environment/cloudcover/cc_env_storm_01a.red,,,
2731,,res:/fisfx/environment/cloudcover/cc_env_xenon_01a.red,,,
2737,minmatarbase,,mfr1_t1,minmatar,
2738,amarrbase,,afr1_t1,amarr,
2739,gallentebase,,gfr1_t1,gallente,
2740,caldaribase,,cfr1_t1,caldari,
2742,,res:/FisFX/Deployable/CynoBeacon_Rt_T1a.red,,,
2743,amarrbase,,adn1_t1,amarr,
2744,gallentebase,,gdn1_t1,gallente,
2751,genericbase,,gda02,generic,
2755,minmatarbase,,mdn1_t1,minmatar,
2758,minmatarbase,,mo1_t1,minmatar,
2764,carthum,,adl1_t2,amarr,
2765,boundlesscreation,,mdh1_t2,minmatar,
2770,caldarinavy,,cdm1_t1,caldari,
2772,boundlesscreation,,mdm1_t2,minmatar,
2773,amarrnavy,,adm1_t1,amarr,
2774,gallentebase,,gdm1_t1,gallente,
2775,laidai,,cdm1_t2,caldari,
2776,caldaribase,,cdm1_t1,caldari,
2778,amarrbase,,adm1_t1,amarr,
2780,minmatarbase,,mdm1_t1,minmatar,
2781,caldaribase,,cs1_small,caldari,
2782,gallentebase,,gs4_small,gallente,
2783,gallentebase,,go1_t1,gallente,
2784,caldaribase,,co1_t1,caldari,
2785,amarrbase,,ao1_t1,amarr,
2786,caldaribase,,cdn1_t1,caldari,
2787,bloodraider,,as8,amarr,
2788,bloodraider,,as10,amarr,
2789,bloodraider,,as6,amarr,
2792,angelbase,,angd_networknode,angel,
2794,corecomplexion,,mbc1_t2c,minmatar,
2795,bloodraider,,abc1_t1,amarr,
2796,bloodraider,,ade1_t1,amarr,
2798,duvolle,,gbc1_t2a,gallente,
2801,kaalakiota,,cbc2_t2,caldari,
2802,kaalakiota,,cde1_t2,caldari,
2804,khanidinnovation,,abc1_t2a,amarr,
2805,khanidinnovation,,ade1_t2,amarr,
2807,ishukone,,cbc1_t2b,caldari,
2811,roden,,gde1_t2,gallente,
2814,corecomplexion,,mde1_t2c,minmatar,
2822,caldarinavy,,cdl1_t1,caldari,
2824,amarrnavy,,adh1_t1,amarr,
2894,minmatarbase,,mca1_t1,minmatar,
2898,genericbase,,uas11_t1,generic,
2899,amarrbase,,afi1_t1,amarr,
2900,kernite,,cloven,generic,
2901,arkonor,,cloven,generic,
2902,gneiss,,crystal,generic,
2903,kernite,,crystal,generic,
2904,arkonor,,crystal,generic,
2905,amarrbase,,aca2_t1,amarr,
2906,minmatarbase,,mt1_t1,minmatar,
2907,,res:/FisFX/Celestial/SpatialRift_Rt_01a.red,,,
2909,gallentebase,,gca1_t1,gallente,
2910,amarrbase,,at1_t1,amarr,
2911,amarrbase,,aca1_t1,amarr,
2912,boundlesscreation,,mbc2_t2,minmatar,
2917,serpentis,,gbc1_t1,gallente,
2918,serpentis,,gde1_t1,gallente,
2919,guristas,,cbc1_t1,caldari,
2920,guristas,,cde1_t1,caldari,
2921,thukker,,mbc1_t1,minmatar,
2922,thukker,,mde1_t1,minmatar,
2925,creodron,,gbc2_t2,gallente,
2926,carthum,,abc2_t2,amarr,
2927,ammatar,,abs2_t1,amarr,
2928,caldaribase,,cca2_t1,caldari,
2929,minmatarbase,,mca2_t1,minmatar,
2930,caldaribase,,ct1_t1,caldari,
2931,caldaribase,,cca1_t1,caldari,
2932,gallentebase,,gca2_t1,gallente,
2933,,res:/dx9/model/worldobject/cloud/debrisstormflat.red,,,
2938,prospecting,,oreba3_t2,ore,
2939,prospecting,,oreba2_t2,ore,
2940,prospecting,,oreba1_t2,ore,
2941,genericmetal,,uws01,generic,
2942,gallentebase,,gt1_t1,gallente,
2947,amarrnavy,,adl1_t1,amarr,
2949,minmatarbase,,mdh1_t2,minmatar,
2968,caldarinavy,,cdh1_t1,caldari,
2972,gallentebase,,gfi1_t1,gallente,
2973,minmatarbase,,mfi1_t1,minmatar,
2975,caldaribase,,cfi1_t1,caldari,
2977,genericmetal,,gty01,generic,
2979,minmatarbase,,msd1_t1,minmatar,
2980,amarrbase,,asd1_t1,amarr,
2981,caldaribase,,csd1_t1,caldari,
2982,ammatar,,acath08,amarr,
3018,,res:/fisfx/generic/warp_disruption/warp_disruption_probe.red,,,
3020,laidai,,ci2_t2,caldari,
3075,caldaribase,,cfr1_t1_wreck,caldari,
3087,gallentebase,,gfr1_t1_wreck,gallente,
3096,amarrbase,,aca1_t1_wreck,amarr,
3097,amarrbase,,aca2_t1_wreck,amarr,
3098,amarrbase,,adn1_t1_wreck,amarr,
3099,amarrbase,,afr1_t1_wreck,amarr,
3100,amarrbase,,at1_t1_wreck,amarr,
3101,caldaribase,,cca1_t1_wreck,caldari,
3102,caldaribase,,cdn1_t1_wreck,caldari,
3103,caldaribase,,cca2_t1_wreck,caldari,
3104,caldaribase,,ct1_t1_wreck,caldari,
3105,gallentebase,,gca2_t1_wreck,gallente,
3106,gallentebase,,gdn1_t1_wreck,gallente,
3108,gallentebase,,gca1_t1_wreck,gallente,
3109,gallentebase,,gt1_t1_wreck,gallente,
3110,minmatarbase,,mca1_t1_wreck,minmatar,
3111,minmatarbase,,mca2_t1_wreck,minmatar,
3112,minmatarbase,,mdn1_t1_wreck,minmatar,
3113,minmatarbase,,mfr1_t1_wreck,minmatar,
3114,minmatarbase,,mt1_t1_wreck,minmatar,
3115,genericbase,,wreck_l,generic,
3116,genericbase,,wreck_m,generic,
3117,genericbase,,wreck_s,generic,
3132,amarrbase,,ab3_t1,amarr,
3133,amarrbase,,abc2_t1,amarr,
3134,minmatarbase,,mb3_t1,minmatar,
3135,minmatarbase,,mbc2_t1,minmatar,
3168,gallentebase,,gbc2_t1,gallente,
3169,caldaribase,,cbc2_t1,caldari,
3170,caldaribase,,cb3_t1,caldari,
3204,state,,cb1_t1,caldari,
3205,justice,,mb2_t1,minmatar,
3206,igc,,wd1_t1,generic,
3207,gallentebase,,gb3_t1,gallente,
3218,,res:/dx9/model/worldobject/cloud/booster/cloud5.red,,,
3219,,res:/dx9/model/worldobject/cloud/booster/cloud8.red,,,
3220,,res:/dx9/model/worldobject/cloud/booster/cloud7.red,,,
3221,,res:/dx9/model/worldobject/cloud/booster/cloud6.red,,,
3222,,res:/dx9/model/worldobject/cloud/booster/cloud3.red,,,
3223,,res:/dx9/model/worldobject/cloud/booster/cloud4.red,,,
3224,,res:/dx9/model/worldobject/cloud/booster/cloud2.red,,,
3225,,res:/dx9/model/worldobject/cloud/booster/cloud1.red,,,
3290,angelbase,,angct1_t1a,angel,
3292,bloodraider,,act1_t1a,amarr,
3294,guristas,,cct1_t1a,caldari,
3295,sanshabase,,sct1_t1a,sansha,
3298,serpentis,,gct1_t1a,gallente,
3303,caldaribase,,c_dry1,caldari,
3304,amarrbase,,a_dry1,amarr,
3305,minmatarbase,,m_dry1,minmatar,
3306,gallentebase,,g_dry1,gallente,
3331,orebase,,orecs1_t1,ore,
3332,orebase,,orecs1_t1_wreck,ore,
3349,kaalakiota,,cb2_t2,caldari,
3350,creodron,,gb1_t2,gallente,
3351,carthum,,ab1_t2,amarr,
3352,laidai,,cb1_t2,caldari,
3353,duvolle,,gb2_t2,gallente,
3354,boundlesscreation,,mb2_t2a,minmatar,
3355,thukkermix,,mb1_t2b,minmatar,
3356,viziam,,ab2_t2,amarr,
3357,carthum,,afr1_t2,amarr,
3359,creodron,,gfr1_t2,gallente,
3360,thukkermix,,mfr1_t2,minmatar,
3361,roden,,gc4_t2b,gallente,
3362,kaalakiota,,cc2_t2a,caldari,
3363,viziam,,ac2_t2b,amarr,
3364,laidai,,cf4_t2,caldari,
3365,viziam,,af2_t2,amarr,
3367,amarrbase,,af7_t1,amarr,
3368,caldaribase,,cs1_wreck,caldari,
3392,amarrbase,,as1_wreck,amarr,
3394,caldaribase,,cs1_construction,caldari,
3395,concordbase,,cons1_wreck,concord,
3424,khanidinnovation,,af7_t2,amarr,
3456,caldaribase,,cbg,caldari,
3457,amarrbase,,ahg,amarr,
3458,amarrbase,,asmg,amarr,
3459,caldaribase,,chg,caldari,
3460,amarrbase,,abg,amarr,
3461,gallentebase,,gbg,gallente,
3462,minmatarbase,,mhg,minmatar,
3463,minmatarbase,,msmg,minmatar,
3464,minmatarbase,,mbg,minmatar,
3465,smuggler,,ssg,generic,
3466,orebase,,orefr1_t1,ore,
3468,genericmetal,,wgl01,generic,
3480,orebase,,orefr1_t1_wreck,ore,
3516,sleeperbase,,slb1_t1,sleeper,
3517,sleeperbase,,sl_station01_v1,sleeper,
3518,sleeperbase,,sl_station01_v2,sleeper,
3519,sleeperbase,,sl_station01_v3,sleeper,
3520,sleeperbase,,sl_station01_v4,sleeper,
3521,sleeperbase,,sl_station01_v5,sleeper,
3522,talocanbase,,ta_station01_v1,talocan,
3523,talocanbase,,ta_station01_v2,talocan,
3524,talocanbase,,ta_station01_v3,talocan,
3527,sleeperbase,,slde1_t1,sleeper,
3528,sleeperbase,,slf1_t1,sleeper,
3529,talocanbase,,tb1_t1_wreck,talocan,
3530,talocanbase,,tc1_t1_wreck,talocan,
3531,talocanbase,,tde1_t1_wreck,talocan,
3532,talocanbase,,tf1_t1_wreck,talocan,
3533,sleeperbase,,sl_s1,sleeper,
3534,talocanbase,,ta_ls01,talocan,
3536,sleeperbase,,slc1_t1,sleeper,
3559,sleeperbase,,slb2_t1,sleeper,
3560,sleeperbase,,slf2_t1,sleeper,
3561,talocanbase,,ta_station02_v1,talocan,
3567,sleeperbase,,sl_es01,sleeper,
3568,talocanbase,,tes1_t1,talocan,
3569,talocanbase,,ta_ts01,talocan,
3570,talocanbase,,ta_station02_v2,talocan,
3572,talocanbase,,ta_station02_v3,talocan,
3573,talocanbase,,ta_station02_v4,talocan,
3574,talocanbase,,ta_station02_v5,talocan,
3581,talocanbase,,tb1_t1_wreck,talocan,
3582,debris,,ud8,generic,
3585,sleeperbase,,sl_db01,sleeper,
3601,caldaribase,,,caldari,
3602,caldaribase,,,caldari,
3603,caldaribase,,,caldari,
3604,caldaribase,,,caldari,
3606,caldaribase,,,caldari,
3607,caldaribase,,,caldari,
3608,caldaribase,,,caldari,
3609,caldaribase,,,caldari,
3611,caldaribase,,,caldari,
3612,caldaribase,,,caldari,
3613,caldaribase,,,caldari,
3614,caldaribase,,,caldari,
3616,caldaribase,,,caldari,
3617,caldaribase,,,caldari,
3618,caldaribase,,,caldari,
3619,caldaribase,,,caldari,
3621,caldaribase,,,caldari,
3622,caldaribase,,,caldari,
3623,caldaribase,,,caldari,
3624,caldaribase,,,caldari,
3626,amarrbase,,,amarr,
3627,amarrbase,,,amarr,
3628,amarrbase,,,amarr,
3629,amarrbase,,,amarr,
3631,amarrbase,,,amarr,
3632,amarrbase,,,amarr,
3633,amarrbase,,,amarr,
3634,amarrbase,,,amarr,
3636,amarrbase,,,amarr,
3637,amarrbase,,,amarr,
3638,amarrbase,,,amarr,
3639,amarrbase,,,amarr,
3641,amarrbase,,,amarr,
3642,amarrbase,,,amarr,
3643,amarrbase,,,amarr,
3644,amarrbase,,,amarr,
3646,amarrbase,,,amarr,
3647,amarrbase,,,amarr,
3648,amarrbase,,,amarr,
3649,amarrbase,,,amarr,
3651,gallentebase,,,gallente,
3652,gallentebase,,,gallente,
3653,gallentebase,,,gallente,
3654,gallentebase,,,gallente,
3656,gallentebase,,,gallente,
3657,gallentebase,,,gallente,
3658,gallentebase,,,gallente,
3659,gallentebase,,,gallente,
3661,gallentebase,,,gallente,
3662,gallentebase,,,gallente,
3663,gallentebase,,,gallente,
3664,gallentebase,,,gallente,
3666,gallentebase,,,gallente,
3667,gallentebase,,,gallente,
3668,gallentebase,,,gallente,
3669,gallentebase,,,gallente,
3671,gallentebase,,,gallente,
3672,gallentebase,,,gallente,
3673,gallentebase,,,gallente,
3674,gallentebase,,,gallente,
3676,minmatarbase,,,minmatar,
3677,minmatarbase,,,minmatar,
3678,minmatarbase,,,minmatar,
3679,minmatarbase,,,minmatar,
3681,minmatarbase,,,minmatar,
3682,minmatarbase,,,minmatar,
3683,minmatarbase,,,minmatar,
3684,minmatarbase,,,minmatar,
3686,minmatarbase,,,minmatar,
3687,minmatarbase,,,minmatar,
3688,minmatarbase,,,minmatar,
3689,minmatarbase,,,minmatar,
3691,minmatarbase,,,minmatar,
3692,minmatarbase,,,minmatar,
3693,minmatarbase,,,minmatar,
3694,minmatarbase,,,minmatar,
3696,minmatarbase,,,minmatar,
3697,minmatarbase,,,minmatar,
3698,minmatarbase,,,minmatar,
3699,minmatarbase,,,minmatar,
3702,talocanbase,,ta_ls02,talocan,
3704,debris,,ud1_static,generic,
3705,debris,,ud2_static,generic,
3706,debris,,ud3_static,generic,
3707,debris,,ud4_static,generic,
3708,,res:/dx9/Model/WorldObject/Sun/BlackHole.red,,,
3709,,res:/dx9/Model/WorldObject/Sun/Pulsar.red,,,
3710,,res:/dx9/Model/WorldObject/Sun/Cataclysmic.red,,,
3711,,res:/dx9/Model/WorldObject/Sun/Magnetar.red,,,
3712,,res:/dx9/Model/WorldObject/Sun/WolfRayet.red,,,
3713,,res:/dx9/Model/WorldObject/Sun/RedGiant.red,,,
3714,interbus,,gs1_t1,gallente,
3715,,res:/dx9/model/celestial/wormhole/wormhole.red,,,
3767,genericnarcotics,,gpr01,generic,
3772,amarrbase,,as2_wreck,amarr,
3774,amarrbase,,as9_wreck,amarr,
3775,amarrbase,,as3_wreck,amarr,
3776,amarrbase,,as4_wreck,amarr,
3778,caldaribase,,cs2_wreck,caldari,
3779,caldaribase,,cs3_wreck,caldari,
3780,caldaribase,,cs4_wreck,caldari,
3781,gallentebase,,gs1_wreck,gallente,
3782,gallentebase,,gs2_wreck,gallente,
3783,gallentebase,,gs3_wreck,gallente,
3784,gallentebase,,gs4_wreck,gallente,
3785,gallentebase,,gs5_wreck,gallente,
3786,gallentebase,,gs6_wreck,gallente,
3787,gallentebase,,gs7_wreck,gallente,
3788,gallentebase,,gs8_wreck,gallente,
3789,caldaribase,,cs8_wreck,caldari,
3790,minmatarbase,,ms2_wreck,minmatar,
3791,minmatarbase,,ms4_wreck,minmatar,
3792,minmatarbase,,ms1_wreck,minmatar,
3793,minmatarbase,,ms5_wreck,minmatar,
3794,minmatarbase,,ms6_wreck,minmatar,
3795,minmatarbase,,ms7_wreck,minmatar,
3797,minmatarbase,,ms3_wreck,minmatar,
3798,roden,,gs6,gallente,
3799,tournament-vii,,mf4_xviii,minmatar,
3800,tournament-vii,,mc2_vii,minmatar,
3808,roden,,gb1_t1,gallente,
3809,roden,,gb2_t1,gallente,
3812,roden,,gf6_t1,gallente,
3814,amarrnavy,,ab2_t1,amarr,
3815,caldarinavy,,cb2_t1,caldari,
3818,gallentebase,,gfb1_t1,gallente,
3819,caldaribase,,cfb1_t1,caldari,
3822,genericbase,,scm1_t1,generic,
3825,amarrbase,,afb1_t1,amarr,
3826,genericbase,,sd1_t1,generic,
3827,genericbase,,scb1_t1,generic,
3831,minmatarbase,,mfb1_t1,minmatar,
3832,,res:/dx9/model/worldobject/planet/Earthlike.red,,,
3833,,res:/dx9/model/worldobject/planet/GasGiant.red,,,
3834,,res:/dx9/model/worldobject/planet/IcePlanet.red,,,
3835,,res:/dx9/model/worldobject/planet/Ocean.red,,,
3836,,res:/dx9/model/worldobject/planet/LavaPlanet.red,,,
3837,,res:/dx9/model/worldobject/planet/SandStormPlanet.red,,,
3840,,res:/dx9/Model/WorldObject/planet/Terrestrial/Terrestrial01_H_HI.dds,,,
3841,,res:/dx9/model/worldobject/planet/Terrestrial/Terrestrial02_H_HI.dds,,,
3842,,res:/dx9/model/worldobject/planet/Terrestrial/Terrestrial03_H_HI.dds,,,
3843,,res:/dx9/model/worldobject/planet/Terrestrial/Terrestrial04_H_HI.dds,,,
3844,,res:/dx9/model/worldobject/planet/Terrestrial/TerrestrialDetail01_P.dds,,,
3845,,res:/dx9/model/worldobject/planet/Terrestrial/TerrestrialDetail02_P.dds,,,
3846,,res:/dx9/model/worldobject/planet/Terrestrial/TerrestrialDetail03_P.dds,,,
3847,,res:/dx9/model/worldobject/planet/Terrestrial/TerrestrialDetail04_P.dds,,,
3848,,res:/dx9/model/worldobject/planet/Terrestrial/CloudSparse01_M_HI.dds,,,
3849,,res:/dx9/model/worldobject/planet/Terrestrial/CloudSparse02_M_HI.dds,,,
3850,,res:/dx9/model/worldobject/planet/Terrestrial/CloudSparse02_M_HI.dds,,,
3851,,res:/dx9/model/worldobject/planet/Terrestrial/CloudSparse03_M_HI.dds,,,
3852,,res:/dx9/model/worldobject/planet/Terrestrial/CloudSparse04_M_HI.dds,,,
3853,,res:/dx9/model/worldobject/planet/Terrestrial/CloudSparseCap01_M_HI.dds,,,
3854,,res:/dx9/model/worldobject/planet/Terrestrial/CloudSparseCap02_M_HI.dds,,,
3855,,res:/dx9/model/worldobject/planet/Terrestrial/CloudSparseCap03_M_HI.dds,,,
3856,,res:/dx9/model/worldobject/planet/Terrestrial/CloudSparseCap04_M_HI.dds,,,
3857,,res:/dx9/model/worldobject/planet/Terrestrial/CloudDense01_M_HI.dds,,,
3858,,res:/dx9/model/worldobject/planet/Terrestrial/CloudDense02_M_HI.dds,,,
3859,,res:/dx9/model/worldobject/planet/Terrestrial/CloudDense03_M_HI.dds,,,
3860,,res:/dx9/model/worldobject/planet/Terrestrial/CloudDense04_M_HI.dds,,,
3861,,res:/dx9/model/worldobject/planet/Terrestrial/CloudDenseCap01_M_HI.dds,,,
3862,,res:/dx9/model/worldobject/planet/Terrestrial/CloudDenseCap02_M_HI.dds,,,
3863,,res:/dx9/model/worldobject/planet/Terrestrial/CloudDenseCap03_M_HI.dds,,,
3864,,res:/dx9/model/worldobject/planet/Terrestrial/CloudDenseCap04_M_HI.dds,,,
3865,,res:/dx9/model/worldobject/planet/Terrestrial/Citylight01_G.dds,,,
3866,,res:/dx9/model/worldobject/planet/Terrestrial/Citylight02_G.dds,,,
3867,,res:/dx9/model/worldobject/planet/Terrestrial/Citylight03_G.dds,,,
3869,,res:/dx9/model/worldobject/planet/Terrestrial/Citylight01_UV.dds,,,
3870,,res:/dx9/model/worldobject/planet/Terrestrial/Citylight02_UV.dds,,,
3871,,res:/dx9/model/worldobject/planet/Terrestrial/Citylight03_UV.dds,,,
3873,,res:/dx9/model/worldobject/planet/Terrestrial/Citylight01_M.dds,,,
3874,,res:/dx9/model/worldobject/planet/Terrestrial/Citylight02_M.dds,,,
3875,,res:/dx9/model/worldobject/planet/Terrestrial/Citylight03_M.dds,,,
3877,,res:/dx9/model/worldobject/planet/Preset/TerrestrialScatterLight01_D.dds,,,
3878,,res:/dx9/model/worldobject/planet/Preset/TerrestrialScatterLight02_D.dds,,,
3879,,res:/dx9/model/worldobject/planet/Preset/TerrestrialScatterHue01_D.dds,,,
3880,,res:/dx9/model/worldobject/planet/Preset/TerrestrialScatterHue02_D.dds,,,
3881,,res:/dx9/model/worldobject/planet/Ice/Ice01_H_HI.dds,,,
3882,,res:/dx9/model/worldobject/planet/Ice/Ice02_H_HI.dds,,,
3883,,res:/dx9/model/worldobject/planet/Ice/Ice03_H_HI.dds,,,
3884,,res:/dx9/model/worldobject/planet/Ice/Ice04_H_HI.dds,,,
3885,,res:/dx9/model/worldobject/planet/Ice/IceDetail01_P.dds,,,
3886,,res:/dx9/model/worldobject/planet/Ice/IceDetail02_P.dds,,,
3887,,res:/dx9/model/worldobject/planet/Ice/IceDetail03_P.dds,,,
3888,,res:/dx9/model/worldobject/planet/Ice/IceDetail04_P.dds,,,
3889,,res:/dx9/model/worldobject/planet/Lava/Lava01_H_HI.dds,,,
3890,,res:/dx9/model/worldobject/planet/Lava/Lava02_H_HI.dds,,,
3891,,res:/dx9/model/worldobject/planet/Lava/Lava03_H_HI.dds,,,
3892,,res:/dx9/model/worldobject/planet/Lava/Lava04_H_HI.dds,,,
3893,,res:/dx9/model/worldobject/planet/Lava/LavaMagma01_P.dds,,,
3894,,res:/dx9/model/worldobject/planet/Lava/LavaMagma02_P.dds,,,
3895,,res:/dx9/model/worldobject/planet/Lava/LavaMagma03_P.dds,,,
3896,,res:/dx9/model/worldobject/planet/Lava/LavaMagma04_P.dds,,,
3897,,res:/dx9/model/worldobject/planet/Preset/IceScatterLight01_D.dds,,,
3899,,res:/dx9/model/worldobject/planet/Preset/IceScatterHue01_D.dds,,,
3901,,res:/dx9/model/worldobject/planet/Preset/LavaScatterLight01_D.dds,,,
3903,,res:/dx9/model/worldobject/planet/Moon/Moon01_H.dds,,,
3904,,res:/dx9/model/worldobject/planet/Preset/LavaScatterHue01_D.dds,,,
3905,,res:/dx9/model/worldobject/planet/Preset/LavaScatterHue02_D.dds,,,
3906,,res:/dx9/model/worldobject/planet/Moon/Moon02_H.dds,,,
3907,,res:/dx9/model/worldobject/planet/Moon/Moon03_H.dds,,,
3908,,res:/dx9/model/worldobject/planet/Moon/Moon04_H.dds,,,
3909,,res:/dx9/model/worldobject/planet/Moon/MoonDetail01_P.dds,,,
3910,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiant01_D.dds,,,
3911,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiant02_D.dds,,,
3912,,res:/dx9/model/worldobject/planet/Moon/MoonDetail02_P.dds,,,
3913,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiant03_D.dds,,,
3914,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiant01_D.dds,,,
3915,,res:/dx9/model/worldobject/planet/Moon/MoonDetail03_P.dds,,,
3916,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiant01_P.dds,,,
3917,,res:/dx9/model/worldobject/planet/Moon/MoonDetail04_P.dds,,,
3918,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiant02_P.dds,,,
3919,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiant03_P.dds,,,
3921,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiantDetail01_M.dds,,,
3924,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiantRing01_D.dds,,,
3925,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiantRing02_D.dds,,,
3926,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiantRing03_D.dds,,,
3927,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiantRing04_D.dds,,,
3928,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiantRing05_D.dds,,,
3929,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiantRing06_D.dds,,,
3930,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiantRing07_D.dds,,,
3931,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiantRing08_D.dds,,,
3932,,res:/dx9/model/worldobject/planet/Gasgiant/GasGiantRingDetail01_D.dds,,,
3935,,res:/dx9/model/worldobject/planet/ThunderStormPlanet.red,,,
3941,,res:/dx9/model/WorldObject/planet/PlasmaPlanet.red,,,
3956,,res:/dx9/model/worldobject/planet/Sandstorm/Dust01_M_HI.dds,,,
3957,,res:/dx9/model/worldobject/planet/Sandstorm/Dust02_M_HI.dds,,,
3958,,res:/dx9/model/worldobject/planet/Sandstorm/Dust03_M_HI.dds,,,
3959,,res:/dx9/model/worldobject/planet/Sandstorm/Dust04_M_HI.dds,,,
3960,,res:/dx9/model/worldobject/planet/Sandstorm/DustCap01_M_HI.dds,,,
3961,,res:/dx9/model/worldobject/planet/Sandstorm/DustCap02_M_HI.dds,,,
3962,,res:/dx9/model/worldobject/planet/Sandstorm/DustCap03_M_HI.dds,,,
3963,,res:/dx9/model/worldobject/planet/Sandstorm/DustCap04_M_HI.dds,,,
3964,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_01.red,,,
3965,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_02.red,,,
3966,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_03.red,,,
3967,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_04.red,,,
3968,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_05.red,,,
3969,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_06.red,,,
3970,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_07.red,,,
3971,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_08.red,,,
3972,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_09.red,,,
3973,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_10.red,,,
3974,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_11.red,,,
3975,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_12.red,,,
3976,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_13.red,,,
3977,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_14.red,,,
3978,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_15.red,,,
3979,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_16.red,,,
3980,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_17.red,,,
3981,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_18.red,,,
3982,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_19.red,,,
3983,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_20.red,,,
3984,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_21.red,,,
3985,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_22.red,,,
3986,,res:/dx9/model/WorldObject/Planet/Template_HI/Gas/P_GasGiant_23.red,,,
