effectID,effectName,effectCategory,preExpression,postExpression,description,guid,iconID,isOffensive,isAssistance,durationAttributeID,trackingSpeedAttributeID,dischargeAttributeID,rangeAttributeID,falloffAttributeID,disallowAutoRepeat,published,displayName,isWarpSafe,rangeChance,electronicChance,propulsionChance,distribution,sfxName,npcUsageChanceAttributeID,npcActivationChanceAttributeID,fittingUsageChanceAttributeID,modifierInfo
253,shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator,0,,,None,,0,0,0,,,,,,0,0,shadowBarrageDmgMultiplierWithDamageMultiplierPostPercentBarrageDmgMutator,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 326
  modifyingAttributeID: 64
  operation: -1
- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 326
  modifyingAttributeID: 324
  operation: 6
"
254,shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator,0,,,None,,0,0,0,,,,,,0,0,shadowBarrageFalloffWithFalloffPostPercentBarrageFalloffMutator,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 328
  modifyingAttributeID: 158
  operation: -1
- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 328
  modifyingAttributeID: 325
  operation: 6
"
263,barrage,2,,,"Barrage Attack, Attack with barrageDmgMultiplier as a damage multiplier",effects.Barrage,,1,0,51,160,6,54,328,0,1,Barrage Attack,0,0,0,0,,,,,,"null
...
"
267,amarrCruiserSkillBoostPowerOutputBonus,0,,,None,,0,0,0,,,,,,0,0,amarrCruiserSkillBoostPowerOutputBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 121
  modifyingAttributeID: 280
  operation: 0
"
270,hullUpgradesSkillBoostArmorHpBonus,0,,,None,,0,0,0,,,,,,0,0,hullUpgradesSkillBoostArmorHpBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 335
  modifyingAttributeID: 280
  operation: 0
"
271,hullUpgradesArmorHpBonusPostPercentHpLocationShip,0,,,None,,0,0,0,,,,,,0,0,hullUpgradesArmorHpBonusPostPercentHpLocationShip,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 265
  modifyingAttributeID: 335
  operation: 6
"
272,repairSystemsDurationBonusPostPercentDurationLocationShipModulesRequiringRepairSystems,0,,,None,,0,0,0,,,,,,0,0,repairSystemsDurationBonusPostPercentDurationLocationShipModulesRequiringRepairSystems,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 312
  operation: 6
  skillTypeID: 3393
"
273,shieldUpgradesPowerNeedBonusPostPercentPowerLocationShipModulesRequiringShieldUpgrades,0,,,None,,0,0,0,,,,,,0,0,shieldUpgradesPowerNeedBonusPostPercentPowerLocationShipModulesRequiringShieldUpgrades,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 30
  modifyingAttributeID: 323
  operation: 6
  skillTypeID: 3425
"
277,tacticalshieldManipulationSkillBoostUniformityBonus,0,,,None,,0,0,0,,,,,,0,0,tacticalshieldManipulationSkillBoostUniformityBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 336
  modifyingAttributeID: 280
  operation: 0
"
279,shieldEmmisionSystemsCapNeedBonusPostPercentCapacitorNeedLocationShipModulesRequiringShieldEmmisionSystems,0,,,None,,0,0,0,,,,,,0,0,shieldEmmisionSystemsCapNeedBonusPostPercentCapacitorNeedLocationShipModulesRequiringShieldEmmisionSystems,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 317
  operation: 6
  skillTypeID: 3422
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 317
  operation: 6
  skillTypeID: 24571
"
280,shieldManagementSkillBoostShieldCapacityBonus,0,,,None,,0,0,0,,,,,,0,0,shieldManagementSkillBoostShieldCapacityBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 337
  modifyingAttributeID: 280
  operation: 0
"
283,shieldoperationSkillBoostRechargeratebonus,0,,,None,,0,0,0,,,,,,0,0,shieldoperationSkillBoostRechargeratebonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 338
  modifyingAttributeID: 280
  operation: 0
"
287,controlledBurstsCapNeedBonusPostPercentCapacitorNeedLocationShipModulesRequiringGunnery,0,,,None,,0,0,0,,,,,,0,0,controlledBurstsCapNeedBonusPostPercentCapacitorNeedLocationShipModulesRequiringGunnery,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 317
  operation: 6
  skillTypeID: 3300
"
289,motionPredictionTrackingSpeedMultiplierPostPercentTrackingSpeedLocationShipModulesRequiringGunnery,0,,,None,,0,0,0,,,,,,0,0,motionPredictionTrackingSpeedMultiplierPostPercentTrackingSpeedLocationShipModulesRequiringGunnery,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 244
  operation: 4
  skillTypeID: 3300
"
290,sharpshooterRangeSkillBonusPostPercentMaxRangeLocationShipModulesRequiringGunnery,0,,,None,,0,0,0,,,,,,0,0,sharpshooterRangeSkillBonusPostPercentMaxRangeLocationShipModulesRequiringGunnery,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 294
  operation: 6
  skillTypeID: 3300
"
297,skillBoostFalloffBonus,0,,,None,,0,0,0,,,,,,0,0,skillBoostFalloffBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 349
  modifyingAttributeID: 280
  operation: 0
"
298,surgicalStrikeFalloffBonusPostPercentFalloffLocationShipModulesRequiringGunnery,0,,,None,,0,0,0,,,,,,0,0,surgicalStrikeFalloffBonusPostPercentFalloffLocationShipModulesRequiringGunnery,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 349
  operation: 6
  skillTypeID: 3300
"
302,empathyCharismaBonusModAddCharismaLocationChar,0,,,None,,0,0,0,,,,,,0,0,empathyCharismaBonusModAddCharismaLocationChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 164
  modifyingAttributeID: 175
  operation: 2
"
304,instantRecallMemoryBonusModAddMemoryLocationChar,0,,,None,,0,0,0,,,,,,0,0,instantRecallMemoryBonusModAddMemoryLocationChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 166
  modifyingAttributeID: 177
  operation: 2
"
306,analyticalMindIntelligenceBonusModAddIntelligenceLocationChar,0,,,None,,0,0,0,,,,,,0,0,analyticalMindIntelligenceBonusModAddIntelligenceLocationChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 165
  modifyingAttributeID: 176
  operation: 2
"
308,ironWillWillpowerBonusModAddWillpowerLocationChar,0,,,None,,0,0,0,,,,,,0,0,ironWillWillpowerBonusModAddWillpowerLocationChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 168
  modifyingAttributeID: 179
  operation: 2
"
310,spatialAwarenessPerceptionBonusModAddPerceptionLocationChar,0,,,None,,0,0,0,,,,,,0,0,spatialAwarenessPerceptionBonusModAddPerceptionLocationChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 167
  modifyingAttributeID: 178
  operation: 2
"
315,dronesSkillBoostMaxActiveDroneBonus,0,,,None,,0,0,0,,,,,,0,0,dronesSkillBoostMaxActiveDroneBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 353
  modifyingAttributeID: 280
  operation: 0
"
316,dronesMaxActiveDroneBonusModAddMaxActiveLocationChar,0,,,None,,0,0,0,,,,,,0,0,dronesMaxActiveDroneBonusModAddMaxActiveLocationChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 352
  modifyingAttributeID: 353
  operation: 2
"
317,amarrTechSkillBoostAmarrTechMutator,0,,,None,,0,0,0,,,,,,0,0,amarrTechSkillBoostAmarrTechMutator,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 370
  modifyingAttributeID: 280
  operation: 0
"
318,amarrTechAmarrTechMutatorPostPercentAmarrTechTimePercentLocationChar,0,,,None,,0,0,0,,,,,,0,0,amarrTechAmarrTechMutatorPostPercentAmarrTechTimePercentLocationChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 363
  modifyingAttributeID: 370
  operation: 6
"
319,caldariTechSkillBoostCaldariTechMutator,0,,,None,,0,0,0,,,,,,0,0,caldariTechSkillBoostCaldariTechMutator,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 371
  modifyingAttributeID: 280
  operation: 0
"
320,caldariTechCaldariTechMutatorPostPercentCaldariTechTimePercentLocationChar,0,,,None,,0,0,0,,,,,,0,0,caldariTechCaldariTechMutatorPostPercentCaldariTechTimePercentLocationChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 366
  modifyingAttributeID: 371
  operation: 6
"
321,gallenteTechSkillBoostGallenteTechMutator,0,,,None,,0,0,0,,,,,,0,0,gallenteTechSkillBoostGallenteTechMutator,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 372
  modifyingAttributeID: 280
  operation: 0
"
322,gallenteTechGallenteTechMutatorPostPercentGallenteTechTimePercentLocationChar,0,,,None,,0,0,0,,,,,,0,0,gallenteTechGallenteTechMutatorPostPercentGallenteTechTimePercentLocationChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 365
  modifyingAttributeID: 372
  operation: 6
"
331,refineryEfficiencySkillBoostRefiningYieldMutator,0,,,None,,0,0,0,,,,,,0,0,refineryEfficiencySkillBoostRefiningYieldMutator,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 379
  modifyingAttributeID: 280
  operation: 0
"
334,cSOTrainingSkillBoostResearchGangSizeBonus,0,,,None,,0,0,0,,,,,,0,0,cSOTrainingSkillBoostResearchGangSizeBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 407
  modifyingAttributeID: 280
  operation: 0
"
335,cSOTrainingResearchGangSizeBonusModAddMaxResearchGangSizeShip,0,,,None,,0,0,0,,,,,,0,0,cSOTrainingResearchGangSizeBonusModAddMaxResearchGangSizeShip,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 384
  modifyingAttributeID: 407
  operation: 2
"
336,battleshipConstructionSkillBoostBattleshipConstructionTimeBonus,0,,,None,,0,0,0,,,,,,0,0,battleshipConstructionSkillBoostBattleshipConstructionTimeBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 408
  modifyingAttributeID: 280
  operation: 0
"
337,battleshipConstructionBattleshipConstructionTimeBonusPostPercentBattleshipConstructionTimeChar,0,,,None,,0,0,0,,,,,,0,0,battleshipConstructionBattleshipConstructionTimeBonusPostPercentBattleshipConstructionTimeChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 393
  modifyingAttributeID: 408
  operation: 6
"
338,cruiserConstructionSkillBoostCruiserConstructionTimeBonus,0,,,None,,0,0,0,,,,,,0,0,cruiserConstructionSkillBoostCruiserConstructionTimeBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 409
  modifyingAttributeID: 280
  operation: 0
"
339,cruiserConstructionCruiserConstructionTimeBonusPostPercentCruiserConstructionTimeChar,0,,,None,,0,0,0,,,,,,0,0,cruiserConstructionCruiserConstructionTimeBonusPostPercentCruiserConstructionTimeChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 389
  modifyingAttributeID: 409
  operation: 6
"
340,frigateConstructionSkillBoostFrigateConstructionTimeBonus,0,,,None,,0,0,0,,,,,,0,0,frigateConstructionSkillBoostFrigateConstructionTimeBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 410
  modifyingAttributeID: 280
  operation: 0
"
341,frigateConstructionFrigateConstructionTimeBonusPostPercentFrigateConstructionTimeChar,0,,,None,,0,0,0,,,,,,0,0,frigateConstructionFrigateConstructionTimeBonusPostPercentFrigateConstructionTimeChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 388
  modifyingAttributeID: 410
  operation: 6
"
342,industrialConstructionSkillBoostIndustrialConstructionTimeBonus,0,,,None,,0,0,0,,,,,,0,0,industrialConstructionSkillBoostIndustrialConstructionTimeBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 411
  modifyingAttributeID: 280
  operation: 0
"
343,industrialConstructionIndustrialConstructionTimeBonusPostPercentIndustrialConstructionTimeChar,0,,,None,,0,0,0,,,,,,0,0,industrialConstructionIndustrialConstructionTimeBonusPostPercentIndustrialConstructionTimeChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 392
  modifyingAttributeID: 411
  operation: 6
"
344,connectionsSkillBoostConnectionBonusMutator,0,,,None,,0,0,0,,,,,,0,0,connectionsSkillBoostConnectionBonusMutator,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 412
  modifyingAttributeID: 280
  operation: 0
"
346,criminalConnectionsSkillBoostCriminalConnectionsMutator,0,,,None,,0,0,0,,,,,,0,0,criminalConnectionsSkillBoostCriminalConnectionsMutator,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 413
  modifyingAttributeID: 280
  operation: 0
"
348,diplomacySkillBoostDiplomacyMutator,0,,,None,,0,0,0,,,,,,0,0,diplomacySkillBoostDiplomacyMutator,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 414
  modifyingAttributeID: 280
  operation: 0
"
349,diplomacyDiplomacyMutatorModAddDiplomacyBonusChar,0,,,None,,0,0,0,,,,,,0,0,diplomacyDiplomacyMutatorModAddDiplomacyBonusChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 356
  modifyingAttributeID: 414
  operation: 2
"
350,fasttalkSkillBoostFastTalkMutator,0,,,None,,0,0,0,,,,,,0,0,fasttalkSkillBoostFastTalkMutator,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 415
  modifyingAttributeID: 280
  operation: 0
"
352,fasttalkFastTalkMutatorPostPercentFastTalkPercentageChar,0,,,None,,0,0,0,,,,,,0,0,fasttalkFastTalkMutatorPostPercentFastTalkPercentageChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 359
  modifyingAttributeID: 415
  operation: 6
"
368,gallenteFrigateSkillBoostCpuOutputBonus,0,,,None,,0,0,0,,,,,,0,0,gallenteFrigateSkillBoostCpuOutputBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 424
  modifyingAttributeID: 280
  operation: 0
"
389,astrogeologySkillBoostMiningAmountBonus,0,,,None,,0,0,0,,,,,,0,0,astrogeologySkillBoostMiningAmountBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 434
  modifyingAttributeID: 280
  operation: 0
"
391,astrogeologyMiningAmountBonusPostPercentMiningAmountLocationShipModulesRequiringMining,0,,,None,,,0,0,,,,,,0,0,astrogeologyMiningAmountBonusPostPercentMiningAmountLocationShipModulesRequiringMining,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 77
  modifyingAttributeID: 434
  operation: 6
  skillTypeID: 3386
"
392,mechanicHullHpBonusPostPercentHpShip,0,,,None,,0,0,0,,,,,,0,0,mechanicHullHpBonusPostPercentHpShip,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 9
  modifyingAttributeID: 327
  operation: 6
"
394,navigationVelocityBonusPostPercentMaxVelocityShip,0,,,None,,0,0,0,,,,,,0,0,navigationVelocityBonusPostPercentMaxVelocityShip,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 315
  operation: 6
"
395,evasiveManeuveringAgilityBonusPostPercentAgilityShip,0,,,None,,0,0,0,,,,,,0,0,evasiveManeuveringAgilityBonusPostPercentAgilityShip,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 70
  modifyingAttributeID: 151
  operation: 6
"
396,energyGridUpgradesCpuNeedBonusPostPercentCpuLocationShipModulesRequiringEnergyGridUpgrades,0,,,None,,0,0,0,,,,,,0,0,energyGridUpgradesCpuNeedBonusPostPercentCpuLocationShipModulesRequiringEnergyGridUpgrades,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 50
  modifyingAttributeID: 310
  operation: 6
  skillTypeID: 3424
"
397,electronicsCpuOutputBonusPostPercentCpuOutputLocationShipGroupComputer,0,,,None,,0,0,0,,,,,,0,0,electronicsCpuOutputBonusPostPercentCpuOutputLocationShipGroupComputer,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 48
  modifyingAttributeID: 424
  operation: 6
"
399,connectionsConnectionBonusMutatorModAddConnectionsBonusChar,0,,,None,,0,0,0,,,,,,0,0,connectionsConnectionBonusMutatorModAddConnectionsBonusChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 360
  modifyingAttributeID: 412
  operation: 2
"
402,criminalConnectionsCriminalConnectionsMutatorModAddCriminalConnectionsBonusChar,0,,,None,,0,0,0,,,,,,0,0,criminalConnectionsCriminalConnectionsMutatorModAddCriminalConnectionsBonusChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 361
  modifyingAttributeID: 413
  operation: 2
"
403,negotiationSkillBoostNegotiationBonus,0,,,None,,0,0,0,,,,,,0,0,negotiationSkillBoostNegotiationBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 437
  modifyingAttributeID: 280
  operation: 0
"
404,negotiationNegotiationBonusPostPercentNegotiationPercentageChar,0,,,None,,0,0,0,,,,,,0,0,negotiationNegotiationBonusPostPercentNegotiationPercentageChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 355
  modifyingAttributeID: 437
  operation: 6
"
406,socialSkillBoostSocialMutator,0,,,None,,0,0,0,,,,,,0,0,socialSkillBoostSocialMutator,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 438
  modifyingAttributeID: 280
  operation: 0
"
407,socialSocialMutatorPostPercentSocialBonusChar,0,,,None,,0,0,0,,,,,,0,0,socialSocialMutatorPostPercentSocialBonusChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 362
  modifyingAttributeID: 438
  operation: 6
"
408,largeProjectileTurretDamageMultiplierBonusPostPercentDamageMultiplierLocationShipModulesRequiringLargeProjectileTurret,0,,,None,,0,0,0,,,,,,0,0,largeProjectileTurretDamageMultiplierBonusPostPercentDamageMultiplierLocationShipModulesRequiringLargeProjectileTurret,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 292
  operation: 6
  skillTypeID: 3308
"
412,industrySkillBoostManufacturingTimeBonus,0,,,None,,0,0,0,,,,,,0,0,industrySkillBoostManufacturingTimeBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 440
  modifyingAttributeID: 280
  operation: 0
"
413,gunnerySkillBoostTurretSpeeBonus,0,,,None,,0,0,0,,,,,,0,0,gunnerySkillBoostTurretSpeeBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 441
  modifyingAttributeID: 280
  operation: 0
"
414,gunneryTurretSpeeBonusPostPercentSpeedLocationShipModulesRequiringGunnery,0,,,None,,0,0,0,,,,,,0,0,gunneryTurretSpeeBonusPostPercentSpeedLocationShipModulesRequiringGunnery,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 51
  modifyingAttributeID: 441
  operation: 6
  skillTypeID: 3300
"
415,tradeSkillBoostTradePremiumBonus,0,,,None,,0,0,0,,,,,,0,0,tradeSkillBoostTradePremiumBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 446
  modifyingAttributeID: 280
  operation: 0
"
416,tradeTradePremiumBonusPostPercentTradePremiumChar,0,,,None,,0,0,0,,,,,,0,0,tradeTradePremiumBonusPostPercentTradePremiumChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 443
  modifyingAttributeID: 446
  operation: 6
"
417,smugglingSkillBoostSmugglingChanceBonus,0,,,None,,0,0,0,,,,,,0,0,smugglingSkillBoostSmugglingChanceBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 447
  modifyingAttributeID: 280
  operation: 0
"
425,industryManufacturingTimeBonusPostPercentManufactureTimeMultiplierChar,0,,,None,,0,0,0,,,,,,0,0,industryManufacturingTimeBonusPostPercentManufactureTimeMultiplierChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 219
  modifyingAttributeID: 440
  operation: 6
"
430,scienceSkillBoostCopySpeedBonus,0,,,None,,0,0,0,,,,,,0,0,scienceSkillBoostCopySpeedBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 452
  modifyingAttributeID: 280
  operation: 0
"
431,scienceCopySpeedBonusPostPercentCopySpeedPercentChar,0,,,None,,0,0,0,,,,,,0,0,scienceCopySpeedBonusPostPercentCopySpeedPercentChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 387
  modifyingAttributeID: 452
  operation: 6
"
432,researchSkillBoostBlueprintmanufactureTimeBonus,0,,,None,,0,0,0,,,,,,0,0,researchSkillBoostBlueprintmanufactureTimeBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 453
  modifyingAttributeID: 280
  operation: 0
"
433,researchBlueprintmanufactureTimeBonusPostPercentProductionTimeResearchSpeedChar,0,,,None,,0,0,0,,,,,,0,0,researchBlueprintmanufactureTimeBonusPostPercentProductionTimeResearchSpeedChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 385
  modifyingAttributeID: 453
  operation: 6
"
435,refineryEfficiencyRefiningYieldMutatorPostPercentRefiningYieldPercentageChar,0,,,None,,0,0,0,,,,,,0,0,refineryEfficiencyRefiningYieldMutatorPostPercentRefiningYieldPercentageChar,0,0,0,0,,,,,,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 378
  modifyingAttributeID: 379
  operation: 6
"
436,missileLauncherOperationSpeedBonusPostPercentSpeedLocationShipModulesRequiringMissileLauncherOperation,0,,,None,,0,0,0,,,,,,0,0,missileLauncherOperationSpeedBonusPostPercentSpeedLocationShipModulesRequiringMissileLauncherOperation,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 51
  modifyingAttributeID: 80
  operation: 6
  skillTypeID: 3319
"
